community,rent_area,lng,lat,sell_area,r/s
虹浦新城北区,36.00251287,121.541695,31.053442,36816.28,1022.603065
虹浦新城南区,37.48987231,121.542567,31.051948,36559.77778,975.1907789
虹田苑,115.2196804,121.393244,31.195833,78933.66667,685.0710433
虹盛小区,57.46848726,121.6881044,31.24417806,37191.83333,647.1691723
虹祺花苑(公寓),152.0492027,121.48485,31.27025,70051.05882,460.7130954
虹祺花苑（公寓）,118.6526247,121.48485,31.27025,79110.25,666.7383061
虹福小区,90.00337996,121.370522,31.220383,63510.14286,705.6417535
虹纺小区,124.3570545,121.3954408,31.20866705,67173.26923,540.1645245
虹翔公寓,43.52605018,121.312658,31.30504591,36559.36364,839.9421377
虹莘家园,68.00905484,121.398498,31.133633,61176.25,899.5309543
虹莘新村,68.25073504,121.388902,31.138568,51613.42857,756.2325672
虹诚大厦,65.92594751,121.49828,31.269445,47200,715.9548218
虹连大楼,103.6914028,121.500548,31.281817,71426.41667,688.8364393
虹霞小区,122.1599334,121.396428,31.210439,65535.28571,536.4711969
虹韵家园,125.3473033,121.474164,31.290308,76547.1,610.6800702
虹领公寓,93.49162763,121.508333,31.265896,76983.66667,823.4284568
虹鹿花苑,98.20752058,121.384594,31.193856,59344.375,604.2752596
蝶恋园,113.3227557,121.579136,31.268471,72813.25,642.5298216
融信铂湾(公寓),43.82699791,121.243801,31.1405142,45663.4,1041.901161
融信铂湾（公寓）,51.88016459,121.243801,31.1405142,41840.66667,806.4867757
融创滨江壹号院,165.4981921,121.491205,31.203926,114606.7551,692.4955109
行知家园,85.04450456,121.418684,31.29042,53972.36364,634.6366989
衍庆里,220.8333333,121.479069,31.24550448,100000,452.8301887
衡园,119.9546867,121.470306,31.208124,95065.33333,792.5103716
衡安大楼,142.9860973,121.4526299,31.21095424,113327,792.5735586
衡山路305号,147.0731707,121.4517098,31.20917294,104559.5,710.9352405
衡山路58弄,111.3313552,121.4522695,31.21037564,108286.8,972.6532103
衡山路696弄,218.5259009,121.4485582,31.20538169,115156,526.9672817
衡辰三林苑,147.4175462,121.5308683,31.15260162,62724.125,425.4861555
衡辰公寓,156.2949509,121.394274,31.22092,79802.28571,510.5877398
裕兴大厦(公寓),85.79928701,121.476198,31.203035,82904,966.2551157
裕兴花园,57.47503043,121.3837215,31.11771482,64673,1125.236464
裕华大厦,92.01866699,121.464457,31.209073,65488.5,711.687119
裕和公寓,121.875,121.490747,31.21045,103584.5,849.9241026
裕德大厦,108.1187733,121.44096,31.191172,91166.3,843.20509
裕德路66弄,131.5830031,121.441662,31.190807,121772.8462,925.4451053
裕盛豪园(别墅),68.72852234,121.244358,31.038961,54015,785.91825
裕盛豪园（公寓）,42.30769231,121.24408,31.039903,40191,949.9690909
裕群公寓,156.6565016,121.494739,31.2786,61999,395.7639763
裕鸿佳苑,21.25917561,121.84606,31.524009,21541.21429,1013.26668
襄乐大厦,130.5139043,121.461544,31.225939,93099,713.3262966
襄北大楼,172.4343926,121.462174,31.223224,113086,655.8204445
襄阳北路34弄,289.017341,121.4611262,31.22590506,132948,460.00008
襄阳南路100弄,289.2561983,121.4633038,31.22068475,116386,402.3630286
襄阳南路277弄,166.4215604,121.4643442,31.21627322,124422.625,747.6352505
襄阳南路388弄,168.4234776,121.464226,31.213842,136274,809.1152253
襄阳南路452弄,177.9628935,121.462895,31.212642,130808.5,735.0324409
襄阳南路98号,165.3220813,121.4632766,31.22067384,117335,709.7358022
西三小区,82.17014451,121.5131768,31.20638514,62577.77778,761.5634382
西三里桥路8弄,83.79084967,121.513483,31.204991,60437.75,721.2929602
西三里桥路9弄,80.49632319,121.5132694,31.20518926,56449.4,701.2668127
西上海名邸,50.86711978,121.175161,31.29221,33613.13953,660.8028857
西上海御庭,63.56618715,121.2125,31.291977,29014.4,456.4439256
西二小区,111.994356,121.4868848,31.28192715,63164.85714,564.0003606
西凌新邨,125.7345995,121.492813,31.210359,83578.27928,664.7198118
西北新村,34.24255247,121.759254,31.054476,31737.35294,926.8395797
西南名苑,90.9712183,121.2746879,31.12477498,35980.88235,395.5194074
西南小区,121.8684987,121.495516,31.284918,70784.43182,580.8263215
西南新村,31.78646096,121.7588468,31.05083984,30109.8,947.2523548
西园新村,37.88541827,121.1152043,31.15138986,32240.83333,851.0090374
西姚小区,123.6266719,121.5028176,31.22791325,89442.66667,723.4900468
西宝兴路922弄,100.0896045,121.4746215,31.27559188,60235.875,601.8194927
西宝兴路949弄,104.1358609,121.4756257,31.27644563,60965.09091,585.4380076
西市街101弄,58.22612946,121.7070617,31.20212118,46038,790.6759461
西市街175弄,61.13799362,121.705115,31.202053,39903,652.6710746
西庭网球俱乐部和公寓,117.4077836,121.293684,31.20643,47031.5,400.5824704
西康公寓,142.7930217,121.4572322,31.23697269,82408.75,577.1202894
西新桥路46弄,38.35616438,121.2276093,31.01471536,35893,935.7817857
西新苑,39.08513787,121.2260662,31.01414807,35968.5,920.260282
西木小区,122.6368765,121.465386,31.200472,76131.08475,620.7846035
西朱新村,62.94680182,121.4983387,31.38146494,39196.09091,622.6859789
西村小区,35.49304836,121.2697057,31.39278706,30035.25,846.2290896
西林南路7号,36.76470588,121.2289437,31.01047189,34122,928.1184
西林小区,39.07966281,121.226752,31.019095,34897.08333,892.9729897
西林花园,47.86940423,121.221274,31.034536,51173.5,1069.023123
西民旺苑,20.35887038,121.445685,30.928758,27491.66667,1350.353244
西江湾路101号,97.95918367,121.4849916,31.27242994,61880.5,631.6967708
西江湾路105号,107.1428571,121.4850578,31.2725848,65928,615.328
西江湾路264弄,107.7826087,121.4853737,31.27529975,67269,624.117386
西泥路小区,55.64981752,121.710079,31.201781,38130.4,685.1846368
西湖新村,30.98572982,121.0576309,31.11424794,29034.5,937.0281148
西湖苑,67.50010975,121.3700214,31.11960425,46835.96154,693.8649687
西湖街64弄,45.90665647,121.05943,31.113147,33334,726.1256333
西潭新村,29.74910394,121.7605301,31.05315525,35099,1179.833855
西环一村,61.11543757,121.374223,31.1103094,48864.33333,799.541577
西环三村,59.44528936,121.3739534,31.1108343,45528.6875,765.8922681
西环二村,55.71450669,121.374225,31.11030938,45128.66667,809.9984968
西环公寓,48,121.370841,31.11813966,45186,941.375
西环四村,64.02787887,121.372218,31.110432,46888.75,732.3177158
西班牙名园,122.5869868,121.410718,31.135239,67582.97222,551.3062521
西藏北路1103弄,92.07684137,121.4728929,31.26761056,69633,756.2487914
西藏北路1145号,95.98269625,121.4726291,31.26813628,72029,750.4373477
西藏北路691弄,82.9293345,121.474952,31.26033977,60571,730.3929347
西藏北路693号,107.1428571,121.474949,31.26043979,65277,609.252
西藏北路853弄,112.5820516,121.4740576,31.26253203,73687.14286,654.5194535
西藏北路991号,118.4210526,121.474006,31.265944,70536,595.6373333
西藏南路1421弄,121.8880535,121.4949665,31.21042395,84207,690.8552365
西虹新村,35.55402578,121.1156026,31.15308286,34540,971.4792979
西街15号,28.22580645,121.3757375,31.03378372,26390.5,934.9777143
西街2号,30.70175439,121.3754109,31.03592565,22707,739.5994286
西街421弄,83.96464646,121.38046,31.109621,50936.75,606.645203
西诸安浜路435弄,132.5075483,121.4350413,31.22299698,80446.4,607.1080554
西谈家渡路109弄,115.940022,121.4302535,31.24192445,66220.5,571.1616995
西谈家渡路129弄,120.7393082,121.430344,31.24250374,68202,564.8698922
西谈家渡路17弄,105.5215832,121.4277066,31.24120083,61251.4,580.463239
西谈家渡路39弄,101.3747521,121.4283601,31.24099814,63514,626.5268098
西谈家渡路81弄,128.621876,121.4292485,31.24137373,76806.4,597.1488087
西邱小区,102.5073139,121.5217159,31.212967,66040.125,644.2479322
西郊一品花园,133.7269047,121.386816,31.21108,94488.5,706.5780834
西郊九韵城,58.66254837,121.300694,31.217191,46095.69048,785.7771569
西郊佳景苑,112.6023392,121.370184,31.204389,73135,649.4980525
西郊公寓龙柏一村北区,71.36966673,121.3743314,31.1908144,55899,783.2319046
西郊半岛名苑,36.1747285,121.2388605,31.23362053,36022.05,995.7794155
西郊华城,106.7877993,121.300531,31.173561,77670.66667,727.336523
西郊华庭,125.0132095,121.393788,31.206961,86568,692.4708225
西郊名邸,61.23678026,121.283182,31.180376,52173.5,851.9961334
西郊园中园,98.84281931,121.3015229,31.17069161,53527.6,541.5426267
西郊大公馆,105.615389,121.3015,31.187896,70411.72727,666.6805654
西郊宝成花苑,115.4299316,121.3680095,31.20449434,71828.84615,622.2722754
西郊家园(长宁),184.6013621,121.377468,31.195688,56965.66667,308.5874666
西郊庄园,151.3925764,121.289403,31.204327,104247.4118,688.5899839
西郊庄园,151.3925764,121.290494,31.203287,104247.4118,688.5899839
西郊庄园马德里洋房,132.0163932,121.292014,31.207982,73582.3,557.3724461
西郊庄园马德里洋房,132.0163932,121.296773,31.206383,73582.3,557.3724461
西郊明苑别墅,206.0528732,121.385994,31.203691,155047.5,752.4646348
西郊景园,73.29750998,121.297508,31.174697,44803.85714,611.2602892
西郊景平苑,54.63648844,121.295262,31.225468,43645.82353,798.8402033
西郊枫林苑,88.0948876,121.319355,31.173408,50555,573.8698508
西郊河畔家园,60.76198982,121.298387,31.218309,46441,764.3100586
西郊玫瑰湾花苑(别墅),67.21088146,121.280691,31.17937754,45755,680.7677419
西郊紫薇花园,212.9202469,121.389511,31.21476,119844.375,562.8603984
西郊紫郡,132.6532321,121.306434,31.164631,82943.57143,625.2661178
西郊美德苑,71.32489495,121.277057,31.173326,45098.125,632.2915026
西郊美林馆,83.5382468,121.296858,31.171261,57084.16667,683.3297185
西郊花园别墅,159.6047252,121.3966274,31.19985782,117891,738.6435449
西郊英园,92.04726854,121.357699,31.165427,60157.9375,653.5548361
西郊虹韵城景雅苑,51.79832793,121.299399,31.22819,41887.77273,808.6703645
西郊豪庭,119.8519018,121.387381,31.21218,106186,885.9767633
西部俊园,103.3578743,121.438554,31.241565,76647.42857,741.5731898
西部名邸,77.58450782,121.431241,31.270606,77836.25,1003.244748
西部名都花园,80.92226401,121.437167,31.269336,61841.75,764.2118118
西部大楼,80.31598999,121.437127,31.26725,55041.86667,685.3164192
西部秀苑,86.64605506,121.4078238,31.24485348,63659,734.7016544
西部花苑,30.708333,121.1085673,31.1532798,30925.35088,1007.067068
西镇小区(浦东),100.9990609,121.556401,31.248144,68119.1,674.4528057
西镇小区(长宁),142.9862782,121.427428,31.213332,72733.32143,508.6734361
西镇小区（浦东）,100.0689098,121.554008,31.247331,73263.5,732.1304902
西镇小区（浦东）,100.0689098,121.556401,31.248144,73263.5,732.1304902
西镇小区（长宁）,150.3430432,121.427428,31.213332,79576.5,529.2995161
西门大街211弄,22.22222222,121.7570773,31.0521017,25821.8,1161.981
西门新村,31.90897689,121.7588614,31.05204091,32258.88889,1010.965942
西门锦绣苑,28.81011699,121.7457808,31.052967,30050.22222,1043.044089
西雅图嘉萱苑,120.7451746,121.443566,31.172475,90472.66667,749.2859812
见龙苑,62.78616653,121.698458,31.201192,42338.86667,674.3343161
观庭,86.5625702,121.286783,31.160705,57793.89474,667.6545602
观景苑,112.7164498,121.474438,31.25407,77397.5,686.6566515
解放新村,31.28168932,121.459546,30.919546,27010.42553,863.4580202
解放街132号,57.11711712,121.3154451,31.29605721,34854.5,610.2286278
解放街68弄,43.20987654,121.3165191,31.2954812,43124,998.0125714
解龙小区,98.62094586,121.460917,31.19036,81443,825.818484
誉仁家园,80.2197148,121.4615274,31.16289818,73083,911.0354005
誉品原墅,40.42576793,121.229143,31.063574,45964.5,1137.009941
誉品谷水湾,99.93161087,121.232503,31.063333,49619.53333,496.5349093
许昌路1200号,48.91304348,121.5237418,31.2723616,68556,1401.589333
许昌路1350弄,62.36824047,121.522355,31.27445093,63222.5,1013.697028
许昌路1469弄,107.6609972,121.5202395,31.27636122,64423,598.387547
许昌路1471弄,118.397895,121.5206399,31.27451389,70288.5,593.6634261
许昌路1479弄,84.78931141,121.5202604,31.27647251,66166,780.3577939
许昌路1481弄,101.5699569,121.5216428,31.27549821,68996.5,679.3002787
许昌路1483弄,106.6666667,121.5193625,31.27724136,70906,664.74375
许昌路1491弄,100,121.519132,31.27748757,64285.33333,642.8533333
许昌路570弄,106.7812349,121.5303687,31.26388372,67369,630.9067323
许昌路880号,91.10671937,121.5273943,31.26815933,60017,658.7549241
证大家园(公寓),89.34845512,121.6028134,31.28632734,76298.89474,853.9475544
证大家园（公寓）,83.36352957,121.6028134,31.28632734,76060.72727,912.3981154
证大家园（别墅）,86.53846154,121.6075542,31.28613346,86538,999.9946667
证大宽域,127.8531162,121.545791,31.239928,94663.22222,740.4060615
诸家宅小区,136.7467194,121.449846,31.176808,76221.4,557.3910683
诸新一村,77.47820096,121.2968832,31.21204477,28603.66667,369.183413
诸新三村,65.23144346,121.2970005,31.2151367,43392.21429,665.2039566
谈中路158弄,37.62203608,121.5369747,31.07182256,31456,836.1057315
谈中路179弄,44.09242635,121.5364217,31.07117509,36758,833.65791
谈中路184弄,45.67094657,121.5360092,31.07159538,34454,754.3964509
谈中路223弄,40.08547009,121.5401543,31.0722464,34379.5,857.6549041
谈中路230弄,32.39093323,121.5342175,31.07112296,34398,1061.963845
谈家桥路155弄,106.2908198,121.4574983,31.26650154,62455,587.5860223
谈家桥路163弄,96.62545264,121.4562478,31.26689585,58252,602.8639288
谈家桥路80弄,101.986007,121.4589199,31.26689578,62491.92857,612.7500271
谈家桥路85弄,95.37507547,121.4590708,31.26649914,62211.66667,652.2843244
谈家渡路162号,105.3236398,121.4306083,31.24183855,67553.5,641.3897217
谈家港花苑一村,34.91367459,121.5393998,31.07207517,33297.47059,953.7085679
谢家宅小区,106.9687184,121.524367,31.223889,69567.29412,650.3517588
谨斜小区,130.6709323,121.455263,31.199705,84072.94286,643.3943754
谭家桥小区,90.41710055,121.4961418,31.27649872,65478.77778,724.1857722
谷北小区,61.61422479,121.2436496,31.01846546,35484,575.9059718
谷水苑,44.32649292,121.247406,31.026331,41727,941.3557727
谷阳北路159号,39.76620485,121.2416645,31.01575584,37936,953.9758733
象山小区,109.9735793,121.480258,31.260289,74106.75,673.8595802
象屿上海年华,51.0819273,121.3409446,31.07830042,43133.44444,844.3973578
象屿名城,63.52122154,121.324106,31.138354,49459.45455,778.6288322
象屿品城,57.06509731,121.360786,31.116617,43510.93333,762.4789125
象屿大宁悦府,127.7151767,121.467882,31.301824,89492.07143,700.7160288
象屿郦庭,76.64087976,121.48481,31.334063,63480.28571,828.2823202
象屿都城,54.66887281,121.344736,31.12922,42991.89063,786.4052872
象屿鼎城(公寓),72.20326699,121.691668,31.193333,62349.30769,863.5247447
象屿鼎城（公寓）,62.65937629,121.691668,31.193333,58255,929.7092224
象源丽都,112.5890033,121.383696,31.241132,69564.45283,617.8618762
豪世盛地,107.3635436,121.352369,31.157325,50386,469.3026919
豪嘉府邸,167.7282378,121.394274,31.186881,120944,721.0711899
豪景苑,154.9132812,121.494752,31.252958,123951.8889,800.1372636
豫景公寓,106.340539,121.498426,31.213186,81249,764.0454033
豫欣公寓,146.0456622,121.492107,31.211994,90535.83333,619.9145664
贝尔新村,72.57644256,121.6027152,31.25842576,56923.83333,784.3293406
贝尚湾(公寓),80.64594853,121.323375,31.15304,53936.28409,668.803394
贝尚湾(别墅),60.56799803,121.324312,31.151003,56092,926.0996206
贝尚湾（公寓）,78.88105665,121.323375,31.15304,59357.42857,752.4928176
贝港一区,24.59909318,121.450444,30.921644,23523.7619,956.285735
贝港七区,24.1350342,121.454787,30.917536,25956.35714,1075.463864
贝港三区,25.17626989,121.451148,30.918783,26129.29412,1037.854068
贝港二区,23.36027981,121.4536327,30.91511522,23704.5,1014.735277
贝港八区,26.55688579,121.455864,30.915108,25504.12121,960.3581315
贝港北区,23.76539397,121.4536327,30.91511522,26266.8,1105.254137
贝港南区,24.57954995,121.452703,30.914748,27373.8209,1113.682755
贝港第二居民区,25.78720152,121.451768,30.916924,27328.07407,1059.753384
贝港花苑,25.38322843,121.449287,30.916235,27628.33333,1088.448359
贝越佳园,89.62645357,121.6229553,31.2080962,65077.5,726.0970106
贝越水岸名邸,78.27937809,121.6998862,31.18669921,50359.25,643.3271601
贝越河滨雅筑,53.44658786,121.7090017,31.2055457,51618.5,965.7959856
贝越流明新苑,102.7214792,121.630116,31.209042,52379.3,509.915749
财大公寓,73.18089276,121.497704,31.311766,75638.66667,1033.584913
财大小区,101.5028685,121.5127967,31.31137009,62901.22857,619.6990241
财富公寓,120.2678966,121.525252,31.307877,73180,608.4749304
财富海景花园,180.882997,121.515428,31.231823,119333.6,659.7281224
贤兴公寓,43.87755102,121.5840822,31.12162149,39723.5,905.3262791
贤居天下,131.6414899,121.453654,31.243258,114455,869.4447329
贤居苑,41.04477612,121.698962,31.19874,38149.4,929.4581091
贵人大厦,57.54189141,121.5140003,31.27659597,62031,1078.014617
贵峰苑,66.18788294,121.403252,31.088754,46352.64789,700.3192402
贵龙园,110.377646,121.533084,31.211474,78395.23077,710.2455399
赛杰苑(公寓),37.56024231,121.2038853,31.02873082,39039.5,1039.383604
赛杰苑（公寓）,41.07369976,121.2038853,31.02873082,43423,1057.197191
赞成红树林,31.87010441,121.3388158,30.75679505,27603,866.1094939
赤峰小区,91.45428829,121.498776,31.288999,67946.95349,742.9608252
赤峰路525号,73.6613919,121.4910367,31.28802253,69344,941.3886734
赤峰路89弄,74.39271255,121.5045739,31.28682387,73688.25,990.5304898
赵家宅路51号,265.8730159,121.502748,31.225188,158731,597.0180896
赵家桥小区,142.9685239,121.45253,31.23276,94506.44444,661.0297281
赵家花园,108.9103545,121.4487734,31.26589254,64487.375,592.1142695
赵沟浜小区,48.07692308,121.5888316,31.12336669,37999,790.3792
