Z,长度,cy_count,人均消费_,data_point,r/s_均值,rent_area_,sell_area_,lng,lat
222,0,,,,,,,302590,3435011
85,0,,,,,,,303590,3435011
136,0,,,,,,,304590,3435011
93,877.1909628,,,,,,,305590,3435011
235,1979.507361,,,,,,,306590,3435011
177,394.2165819,,,,,,,307590,3435011
230,1518.072387,1,0,,,,,308590,3435011
245,0,,,,,,,309590,3435011
236,205.4654451,,,,,,,310590,3435011
145,2754.649543,,,,,,,311590,3435011
1744,1673.287043,,,,,,,312590,3435011
165,1737.073419,1,0,,,,,313590,3435011
165,1413.193801,,,,,,,314590,3435011
168,3724.954559,5,0,,,,,315590,3435011
106,5009.872401,,,,,,,316590,3435011
102,2701.615936,3,52,,,,,317590,3435011
96,2149.708522,,,,,,,318590,3435011
149,6265.812555,8,0,,,,,319590,3435011
164,6079.613602,11,0,,,,,320590,3435011
95,5684.223317,47,0,,,,,321590,3435011
146,3980.899721,7,40,,,,,322590,3435011
168,1271.939162,,,,,,,323590,3435011
151,160.0592318,,,,,,,324590,3435011
16027,4502.485969,,,,,,,325590,3435011
21515,6285.957027,30,24,5,1304.455623,32.05858387,41819,326590,3435011
21515,8906.511907,102,55,15,1017.672805,43.38624339,44153,327590,3435011
18350,7383.78314,99,209,4,762.609189,61.58637217,46966.33333,328590,3435011
18350,7504.250538,270,90,4,1046.96799,37.71060851,39481.8,329590,3435011
18350,8273.106991,70,0,7,1069.023123,47.86940423,51173.5,330590,3435011
18350,7753.852648,44,0,3,360.274413,93.32778486,33623.6129,331590,3435011
19160,4404.889685,97,0,8,445.3120177,85.22114492,37950,332590,3435011
9781,3280.651593,3,0,4,807.6704304,41.14416206,33230.92308,333590,3435011
5533,2723.186958,,,,,,,334590,3435011
263,4295.145929,,,,,,,335590,3435011
1678,4378.192885,9,50,,,,,336590,3435011
2755,3911.203234,2,0,,,,,337590,3435011
3017,5623.122003,,,,,,,338590,3435011
907,5141.839623,,,,,,,339590,3435011
0,87.54470556,,,,,,,340590,3435011
0,1362.481806,1,119,,,,,341590,3435011
0,4873.0688,,,,,,,342590,3435011
0,11331.95794,1,55,1,607.1548332,49.92054471,30309.5,343590,3435011
0,29289.47629,,,4,901.2573095,28.74751619,25908.90909,344590,3435011
10272,7635.2043,2,0,9,1374.666093,22.72011478,31232.57143,345590,3435011
13818,1501.450988,1,12,,,,,346590,3435011
13735,7010.712484,8,0,3,936.6902293,38.80868922,36351.72,347590,3435011
13735,5902.215002,15,0,,,,,348590,3435011
12510,3852.611389,2,0,6,661.2450682,66.00254016,43643.85417,349590,3435011
12741,1793.289162,,,3,786.8485626,50.70435564,39896.64935,350590,3435011
13832,8980.370916,133,16,,,,,351590,3435011
5926,8321.785295,88,139,,,,,352590,3435011
7851,5537.802264,15,0,,,,,353590,3435011
5140,1236.493091,,,3,1133.628169,33.49763016,37973.85714,354590,3435011
0,808.3118855,,,,,,,355590,3435011
0,1830.667962,1,0,,,,,356590,3435011
0,1782.758624,2,0,3,1203.935403,24.9018759,29980.25,357590,3435011
0,674.2088962,,,1,1140.990155,28.97539712,33060.64286,358590,3435011
775,4350.536814,3,0,,,,,359590,3435011
901,4718.963958,1,0,,,,,360590,3435011
177,4543.191979,,,,,,,361590,3435011
206,5503.447275,,,,,,,362590,3435011
63,1817.859842,,,,,,,363590,3435011
105,3067.104222,2,0,,,,,364590,3435011
8842,8071.041989,11,62,5,1369.473629,26.27870975,35988,365590,3435011
14487,3707.112317,,,9,1148.467683,32.56164762,37396,366590,3435011
1764,2174.886953,,,1,2326.187853,22.92721112,53333,367590,3435011
76,881.5225707,,,,,,,368590,3435011
57,2772.40554,,,,,,,369590,3435011
130,948.5842075,1,0,1,1211.515905,26.37518369,31953.95455,370590,3435011
163,1304.528902,,,,,,,371590,3435011
186,1136.424999,,,2,1456.234216,24.30315846,35391.09091,372590,3435011
192,1188.551437,,,,,,,373590,3435011
2353,3923.127476,1,0,,,,,374590,3435011
19,2085.912876,,,,,,,375590,3435011
7866,3484.844614,18,93,2,1414.315911,19.69291287,27852,376590,3435011
13975,4279.92258,4,0,1,1088.575239,37.76312239,41108,377590,3435011
19551,1924.943119,6,117,,,,,378590,3435011
8221,6682.282801,65,64,1,962.7907088,29.05615908,27975,379590,3435011
163,10405.89193,64,17,6,1165.328647,31.09191564,36232.3,380590,3435011
11949,8159.714262,16,42,6,909.24,25,22731,381590,3435011
11949,4015.490619,11,0,13,1208.848662,26.25891878,31743.05882,382590,3435011
9252,6408.656736,2,0,1,1157.753801,28.98059058,33552.38889,383590,3435011
239,1951.254311,,,,,,,384590,3435011
239,595.3944929,,,,,,,385590,3435011
239,1272.621106,,,,,,,386590,3435011
215,672.3996124,,,,,,,387590,3435011
198,4545.67481,5,0,,,,,388590,3435011
216,2444.4899,,,,,,,389590,3435011
239,1809.445404,,,,,,,390590,3435011
235,1514.529768,,,,,,,391590,3435011
0,300.5441992,,,,,,,392590,3435011
0,0,,,,,,,393590,3435011
0,0,,,,,,,394590,3435011
0,641.0661718,,,,,,,395590,3435011
0,493.5659384,,,,,,,396590,3435011
251,0,,,,,,,298590,3436011
251,1044.441311,,,,,,,299590,3436011
17,2324.299028,5,62,,,,,300590,3436011
114,3805.961169,23,0,,,,,301590,3436011
169,1022.449787,,,,,,,302590,3436011
188,124.183573,,,,,,,303590,3436011
186,0,,,,,,,304590,3436011
225,1285.749557,,,,,,,305590,3436011
181,1628.381889,,,,,,,306590,3436011
245,1390.240121,,,,,,,307590,3436011
245,4264.054833,,,,,,,308590,3436011
246,0,,,,,,,309590,3436011
322,0,,,,,,,310590,3436011
280,69.65699096,,,,,,,311590,3436011
279,2634.447191,,,,,,,312590,3436011
300,1446.672438,1,0,,,,,313590,3436011
195,1931.221167,,,,,,,314590,3436011
12,974.7519704,,,,,,,315590,3436011
134,656.2904807,,,,,,,316590,3436011
168,521.4669567,1,0,,,,,317590,3436011
188,1032.364193,,,,,,,318590,3436011
78,1203.611814,,,,,,,319590,3436011
12,1978.932603,,,,,,,320590,3436011
8,1643.700056,,,,,,,321590,3436011
162,4813.462171,,,,,,,322590,3436011
207,5240.520373,,,,,,,323590,3436011
187,2330.878048,,,,,,,324590,3436011
15085,1136.983451,,,,,,,325590,3436011
21515,7752.038243,36,0,4,901.1220663,49.55391358,44654.125,326590,3436011
21515,7747.730414,20,50,14,1933.76476,32.19316087,62254,327590,3436011
21515,14434.38238,147,72,8,1048.695819,53.57320872,56182,328590,3436011
21515,6141.284403,4,0,4,1079.875022,44.63448609,48199.66667,329590,3436011
18350,8945.774306,20,0,7,591.7345202,63.63378887,37654.30952,330590,3436011
20531,5091.661205,22,0,3,710.2046267,73.85617895,52453,331590,3436011
11030,2213.626311,9,20,10,462.2576705,68.45568756,31644.16667,332590,3436011
6664,3733.949334,1,169,1,765.8734362,52.24623039,40014,333590,3436011
11131,4135.47975,1,0,,,,,334590,3436011
2268,3103.076401,4,0,,,,,335590,3436011
3174,3954.23907,,,,,,,336590,3436011
5222,4677.495966,4,0,,,,,337590,3436011
4370,9137.088378,23,0,,,,,338590,3436011
2399,4428.299139,3,0,,,,,339590,3436011
1841,1312.878179,,,,,,,340590,3436011
1553,2964.635155,,,,,,,341590,3436011
1553,7340.547388,,,1,826.224874,79.80510517,65936.96296,342590,3436011
2347,3001.228067,,,1,572.821087,86.62689872,49621.71429,343590,3436011
0,9043.2818,1,0,,,,,344590,3436011
0,15790.4025,,,,,,,345590,3436011
2905,1352.799036,2,0,,,,,346590,3436011
0,4859.023844,50,65,,,,,347590,3436011
9976,4445.121936,11,60,7,510.9646801,75.31127199,38481.4,348590,3436011
13255,2143.849504,5,0,7,876.1115098,43.50207278,38112.66667,349590,3436011
13832,5186.992963,2,0,2,1181.06308,43.92949104,51883.5,350590,3436011
13832,10856.12621,17,53,,,,,351590,3436011
8471,7236.760994,42,0,5,1045.698416,39.34188802,41139.75,352590,3436011
13805,14102.61779,40,34,3,1019.38248,40.8340852,41625.55102,353590,3436011
1502,4660.111068,,,10,963.6823776,37.54045811,36177.07792,354590,3436011
0,7316.699411,,,1,1178.362868,28.76151389,33891.5,355590,3436011
0,3924.041089,1,0,,,,,356590,3436011
0,3641.777574,2,0,,,,,357590,3436011
0,2503.889779,,,,,,,358590,3436011
899,10134.15889,10,0,,,,,359590,3436011
0,9003.517177,5,20,10,1242.664459,26.96680022,33510.68421,360590,3436011
156,1682.507842,,,12,1259.176656,30.21011632,38039.87324,361590,3436011
178,2805.492534,,,,,,,362590,3436011
171,3560.094552,,,,,,,363590,3436011
117,8056.328045,8,0,,,,,364590,3436011
1791,5748.851691,5,0,4,723.8083705,59.99147717,43422.33333,365590,3436011
4853,2230.361317,2,0,1,1171.906071,38.74233279,45402.375,366590,3436011
269,2639.444924,,,,,,,367590,3436011
203,392.5478068,,,,,,,368590,3436011
157,167.6218683,,,,,,,369590,3436011
233,1924.574925,,,,,,,370590,3436011
226,2493.379054,,,,,,,371590,3436011
218,1374.937307,,,,,,,372590,3436011
156,1042.209142,,,,,,,373590,3436011
99,1105.245918,,,,,,,374590,3436011
222,1256.474898,,,,,,,375590,3436011
198,2134.925492,,,,,,,376590,3436011
1891,7086.355828,,,4,1110.093629,37.98418339,42166,377590,3436011
14041,3812.769806,14,0,1,1317.70623,23.10606061,30447,378590,3436011
25967,11533.25573,45,62,1,2166.440123,15.70705769,34028.4,379590,3436011
23420,12064.37554,42,0,6,1043.044089,28.81011699,30050.22222,380590,3436011
28518,9759.115304,111,0,31,1161.981,22.22222222,25821.8,381590,3436011
28518,8824.599102,64,100,27,1146.086663,27.63839859,31676,382590,3436011
25184,10058.70521,28,0,7,1017.14514,24.70050636,25124,383590,3436011
4165,3783.111457,,,2,1401.606417,20.98996288,29419.66667,384590,3436011
239,2219.533237,3,95,,,,,385590,3436011
239,2022.209115,,,,,,,386590,3436011
230,801.0800257,,,,,,,387590,3436011
187,3328.9295,,,,,,,388590,3436011
237,3179.06686,,,,,,,389590,3436011
236,414.2208702,,,,,,,390590,3436011
95,328.864808,,,,,,,391590,3436011
0,0,,,,,,,392590,3436011
0,0,,,,,,,393590,3436011
0,0,,,,,,,394590,3436011
0,1134.422574,,,,,,,395590,3436011
150,0,,,,,,,298590,3437011
262,2409.154752,,,,,,,299590,3437011
88,3306.282104,,,,,,,300590,3437011
211,1029.505724,,,,,,,301590,3437011
35,699.333099,,,,,,,302590,3437011
218,248.6918264,,,,,,,303590,3437011
146,1882.359265,1,0,,,,,304590,3437011
173,925.5808912,,,,,,,305590,3437011
162,697.6619082,,,,,,,306590,3437011
186,4248.12655,4,54,,,,,307590,3437011
287,1375.833823,,,1,1020.880556,20.68965517,21121.66667,308590,3437011
331,547.6049914,,,,,,,309590,3437011
331,264.623109,,,,,,,310590,3437011
331,626.3115593,,,,,,,311590,3437011
331,1276.109885,,,,,,,312590,3437011
219,1277.90157,,,,,,,313590,3437011
136,241.2661364,,,,,,,314590,3437011
288,0,,,,,,,315590,3437011
321,235.0756619,,,,,,,316590,3437011
164,1088.108229,,,,,,,317590,3437011
204,1344.124668,,,,,,,318590,3437011
1012,1783.361508,,,,,,,319590,3437011
123,1695.284994,,,,,,,320590,3437011
149,639.5922809,4,0,,,,,321590,3437011
205,506.953228,,,,,,,322590,3437011
161,2734.712695,1,0,,,,,323590,3437011
157,4215.184205,,,,,,,324590,3437011
1483,2631.719721,3,0,,,,,325590,3437011
21515,3591.493363,39,0,1,1007.002553,36.85028723,37108.33333,326590,3437011
21515,6887.306336,238,0,7,1102.410511,37.56489718,41411.9375,327590,3437011
21515,8372.89789,198,25,4,453.9165097,80.68521241,36624.35,328590,3437011
21515,5345.674243,212,15,,,,,329590,3437011
13268,5084.101279,88,32,,,,,330590,3437011
11919,3266.367677,44,0,3,614.8642387,72.33379133,44475.46154,331590,3437011
5763,1802.854864,4,149,2,576.944188,78.14873596,45087.45902,332590,3437011
2018,2301.906798,,,,,,,333590,3437011
7180,2638.406198,,,,,,,334590,3437011
7180,3418.131676,9,27,,,,,335590,3437011
5569,2164.037921,1,0,,,,,336590,3437011
4162,3227.573919,,,,,,,337590,3437011
1957,3230.84845,,,2,1239.165934,26.9669292,33416.5,338590,3437011
6171,2890.495298,,,1,644.3499246,36.32599765,23406.65385,339590,3437011
1190,3089.458648,,,1,630.3781342,40.77970339,25706.63333,340590,3437011
0,6659.278989,,,,,,,341590,3437011
0,2189.543167,,,1,934.8823413,48.41368588,45261.1,342590,3437011
0,3216.726595,,,1,850.8199654,49.50565538,42120.4,343590,3437011
0,4468.242972,1,0,3,872.1568722,53.2458365,46438.72222,344590,3437011
0,4468.553436,1,0,,,,,345590,3437011
0,11414.8115,34,0,,,,,346590,3437011
694,6155.274146,8,47,3,978.0633173,45.56469378,44565.15556,347590,3437011
1472,4369.769539,2,0,2,826.7365315,43.49106695,35955.65385,348590,3437011
10377,859.6644531,,,,,,,349590,3437011
13832,2352.327332,8,0,,,,,350590,3437011
13832,4055.710123,,,,,,,351590,3437011
13832,4084.397506,1,0,,,,,352590,3437011
10407,2632.113601,,,,,,,353590,3437011
0,2183.183662,,,,,,,354590,3437011
0,4309.909337,1,0,,,,,355590,3437011
0,4724.974541,,,,,,,356590,3437011
0,3103.491562,3,13,,,,,357590,3437011
912,2162.737746,,,,,,,358590,3437011
0,11434.56047,18,0,,,,,359590,3437011
239,8893.603134,6,73,7,915.9773974,42.13250714,38592.42424,360590,3437011
239,3364.560488,,,3,1058.237014,30.6479933,32432.84091,361590,3437011
239,3054.745832,,,,,,,362590,3437011
170,2203.792046,,,,,,,363590,3437011
114,3108.45875,5,0,,,,,364590,3437011
217,2480.823993,,,3,1144.433891,26.29964057,30098.2,365590,3437011
236,1713.084012,,,,,,,366590,3437011
160,2388.9692,,,,,,,367590,3437011
227,799.8194507,,,,,,,368590,3437011
227,1964.303575,,,,,,,369590,3437011
235,2489.590546,,,,,,,370590,3437011
239,347.8979267,,,,,,,371590,3437011
209,1307.986236,,,,,,,372590,3437011
228,924.1182536,,,,,,,373590,3437011
239,2632.820118,,,,,,,374590,3437011
239,2718.647059,,,,,,,375590,3437011
83,2820.904286,3,47,,,,,376590,3437011
76,7059.272577,,,,,,,377590,3437011
113,2487.395432,,,,,,,378590,3437011
20461,4171.725068,5,0,,,,,379590,3437011
28518,3810.24824,2,0,6,1023.361476,26.78678125,27412.56,380590,3437011
24918,5821.650973,8,0,7,999.0694329,36.18105779,36147.38889,381590,3437011
27822,4207.175077,,,15,1108.184766,27.88659523,30903.5,382590,3437011
19551,4611.217093,,,10,1335.44368,28.6216488,38222.6,383590,3437011
377,4824.565197,,,4,1090.910918,31.8890339,34788.09524,384590,3437011
239,4150.208897,,,1,1356.655578,21.37373736,28996.8,385590,3437011
239,4229.854314,,,1,1167.828556,22.58504315,26375.45833,386590,3437011
239,3673.700602,,,,,,,387590,3437011
239,2163.862098,,,,,,,388590,3437011
239,2201.983547,,,,,,,389590,3437011
238,1254.614856,,,,,,,390590,3437011
23,1087.738271,,,,,,,391590,3437011
0,342.7120633,,,,,,,392590,3437011
0,0,,,,,,,393590,3437011
0,793.6094139,,,,,,,394590,3437011
0,342.3776209,,,,,,,395590,3437011
229,0,,,,,,,298590,3438011
229,597.9231095,,,,,,,299590,3438011
148,2308.47788,,,,,,,300590,3438011
185,120.306302,,,,,,,301590,3438011
189,2037.951205,,,,,,,302590,3438011
117,1865.758564,3,0,,,,,303590,3438011
260,201.911294,,,,,,,304590,3438011
220,1775.357998,1,0,,,,,305590,3438011
118,2642.183365,1,0,,,,,306590,3438011
273,1000.0234,,,,,,,307590,3438011
319,1000.974164,,,,,,,308590,3438011
331,1099.521223,8,58,,,,,309590,3438011
286,0,,,,,,,310590,3438011
2596,2652.35079,,,,,,,311590,3438011
2596,733.490571,,,,,,,312590,3438011
228,1421.663142,,,,,,,313590,3438011
331,0,,,,,,,314590,3438011
313,665.7143937,1,0,,,,,315590,3438011
206,385.6628883,,,,,,,316590,3438011
181,1351.917041,,,,,,,317590,3438011
200,1784.202193,,,,,,,318590,3438011
2049,1333.113879,,,,,,,319590,3438011
150,2569.18313,,,,,,,320590,3438011
572,3356.873455,,,,,,,321590,3438011
1337,3282.464487,,,,,,,322590,3438011
162,922.9750278,2,0,,,,,323590,3438011
207,933.1289023,,,,,,,324590,3438011
639,3474.615411,4,80,,,,,325590,3438011
19682,1174.959312,,,,,,,326590,3438011
21515,5381.005657,11,0,,,,,327590,3438011
19413,5071.919094,1,0,1,729.9002914,56.28242109,41080.55556,328590,3438011
19413,2499.510124,,,2,953.8482924,41.34424381,39436.13636,329590,3438011
1487,1099.442657,17,59,3,1137.009941,40.42576793,45964.5,330590,3438011
690,2627.96243,269,0,10,496.5349093,99.93161087,49619.53333,331590,3438011
232,1584.006416,58,0,4,706.0094982,63.52046643,44846.05263,332590,3438011
210,4187.880194,10,127,,,,,333590,3438011
195,3837.768924,,,1,777.1922943,46.08891552,35819.95,334590,3438011
7952,3987.335972,5,0,,,,,335590,3438011
4624,5719.376388,1,0,,,,,336590,3438011
2404,5009.05799,10,0,,,,,337590,3438011
2659,10985.9339,150,0,,,,,338590,3438011
3095,8403.271071,38,54,8,1948.743861,18.59171989,36230.5,339590,3438011
0,6725.238978,,,2,748.0316129,35.63218391,26654,340590,3438011
5323,5424.925605,4,0,,,,,341590,3438011
0,5352.434637,3,0,,,,,342590,3438011
0,3640.248077,1,70,,,,,343590,3438011
0,4021.230302,1,0,,,,,344590,3438011
0,5584.378663,17,0,,,,,345590,3438011
215,11226.16832,61,0,2,922.4897027,45.96712557,42404.2,346590,3438011
12289,8329.28002,18,0,8,614.1788062,60.08801564,36904.78571,347590,3438011
7501,8796.935097,4,0,3,872.7357327,84.48353521,73731.8,348590,3438011
13199,412.1068709,1,0,1,822.2144906,45.59263915,37486.92857,349590,3438011
13832,3085.10285,1,0,,,,,350590,3438011
13832,850.9299683,,,,,,,351590,3438011
13832,4797.259307,1,0,,,,,352590,3438011
3581,2995.286011,1,0,,,,,353590,3438011
0,4194.158429,,,,,,,354590,3438011
0,8020.648414,,,,,,,355590,3438011
0,7992.09904,5,0,,,,,356590,3438011
1157,5749.876921,12,0,,,,,357590,3438011
1354,4262.704134,47,0,1,508.9174274,73.66508284,37489.44444,358590,3438011
0,8036.104527,47,57,,,,,359590,3438011
239,4218.13625,45,0,15,1102.319137,37.86743656,41742,360590,3438011
239,2342.593809,,,3,574.6804331,60.49547655,34765.56667,361590,3438011
237,5234.958208,,,,,,,362590,3438011
237,2274.968483,,,,,,,363590,3438011
113,3581.228999,1,72,,,,,364590,3438011
214,3598.414128,2,0,,,,,365590,3438011
239,1394.527037,9,101,,,,,366590,3438011
239,1629.411958,,,,,,,367590,3438011
238,269.2774646,,,,,,,368590,3438011
194,741.1468906,,,,,,,369590,3438011
217,4900.455192,,,,,,,370590,3438011
239,3304.991914,,,,,,,371590,3438011
239,3208.839877,,,,,,,372590,3438011
239,2342.801006,,,,,,,373590,3438011
239,2022.104939,,,,,,,374590,3438011
108,3357.82111,,,,,,,375590,3438011
4,9695.022902,5,0,,,,,376590,3438011
122,7147.901569,,,2,1467.095312,27.45452165,40278.4,377590,3438011
154,2740.422182,1,0,2,690.5618783,71.80239969,49584,378590,3438011
2919,3255.90425,1,0,,,,,379590,3438011
11431,1083.922724,,,1,1239.532588,23.23375786,28799,380590,3438011
136,1693.96243,,,,,,,381590,3438011
12129,4045.207765,,,,,,,382590,3438011
13478,3156.334857,,,2,1275.938865,26.57123602,33903.27273,383590,3438011
193,1725.138806,,,1,1312.485494,23.86733381,31325.52941,384590,3438011
239,1127.239547,,,,,,,385590,3438011
239,1045.270177,,,,,,,386590,3438011
211,2145.705567,,,,,,,387590,3438011
155,1603.328909,,,,,,,388590,3438011
214,285.9042883,,,,,,,389590,3438011
127,855.272747,,,,,,,390590,3438011
0,1632.851886,,,,,,,391590,3438011
0,1898.296613,,,,,,,392590,3438011
0,1096.550076,,,,,,,393590,3438011
0,1326.267613,,,,,,,394590,3438011
60,0,,,,,,,298590,3439011
60,0,,,,,,,299590,3439011
129,2713.029771,1,0,,,,,300590,3439011
88,3319.301881,,,,,,,301590,3439011
2907,154.2760333,,,,,,,302590,3439011
147,1977.617632,2,0,,,,,303590,3439011
115,1842.89574,,,,,,,304590,3439011
93,5635.788955,6,0,,,,,305590,3439011
96,1952.352731,,,,,,,306590,3439011
68,443.8094084,,,,,,,307590,3439011
181,319.9003831,,,,,,,308590,3439011
275,244.5629509,,,,,,,309590,3439011
252,1566.786095,,,,,,,310590,3439011
261,229.122703,,,,,,,311590,3439011
284,0,,,,,,,312590,3439011
322,824.5648299,,,,,,,313590,3439011
299,3840.208069,,,,,,,314590,3439011
217,1264.190369,,,,,,,315590,3439011
188,490.9965403,,,,,,,316590,3439011
265,1335.524249,,,,,,,317590,3439011
2672,1825.630968,,,,,,,318590,3439011
2215,2201.726869,,,,,,,319590,3439011
93,744.4181355,,,,,,,320590,3439011
5,2511.710434,,,,,,,321590,3439011
139,8515.04775,19,0,,,,,322590,3439011
139,3404.273844,,,,,,,323590,3439011
207,2303.746006,,,1,626.8243272,65.35361114,40965.23333,324590,3439011
207,5488.012108,3,0,1,820.7716531,33.31499071,27344,325590,3439011
205,7260.725365,1,82,,,,,326590,3439011
3282,2925.317232,2,0,,,,,327590,3439011
10318,1469.673457,,,1,1470.569441,34.93754318,51378.08333,328590,3439011
1534,978.6523352,,,,,,,329590,3439011
483,1277.837977,,,,,,,330590,3439011
281,1193.935509,,,,,,,331590,3439011
166,2421.62233,1,0,,,,,332590,3439011
1248,1815.212341,5,0,1,465.1665325,76.97788551,35807.53608,333590,3439011
207,2965.614376,2,0,2,978.9314135,34.14743826,33428,334590,3439011
8167,3741.833762,2,0,,,,,335590,3439011
175,5101.080668,2,0,,,,,336590,3439011
121,4976.25163,,,,,,,337590,3439011
1639,6054.609889,2,0,,,,,338590,3439011
74,9724.78451,15,0,4,901.924855,29.97740165,27037.36364,339590,3439011
1649,9592.27224,13,0,,,,,340590,3439011
11142,3400.357948,4,0,1,844.3973578,51.0819273,43133.44444,341590,3439011
0,5729.286182,20,0,,,,,342590,3439011
0,5782.557543,,,,,,,343590,3439011
10975,4300.574233,1,0,,,,,344590,3439011
8312,3740.437861,4,0,,,,,345590,3439011
10840,6005.967274,26,0,1,610.9642284,68.31605636,41738.66667,346590,3439011
13282,9030.013913,96,35,15,589.4002448,66.29072447,39071.76923,347590,3439011
10172,5364.892201,11,0,9,1120.34792,52.54171403,58865,348590,3439011
13832,4888.776713,13,0,,,,,349590,3439011
13832,4191.358366,12,0,,,,,350590,3439011
13832,5104.295471,,,,,,,351590,3439011
13824,4005.844475,,,,,,,352590,3439011
0,0,,,,,,,353590,3439011
1941,3048.806222,,,,,,,354590,3439011
2811,13395.33389,6,0,,,,,355590,3439011
1925,10232.56137,44,0,5,479.9598155,79.67889275,38242.66667,356590,3439011
1925,8338.949234,34,0,10,631.0799552,64.56181397,40743.66667,357590,3439011
2226,5492.446943,42,0,1,687.3273808,69.02969579,47446,358590,3439011
